,Unnamed: 0,id,xcenter,ycenter,aperture_sum_0,aperture_sum_err_0,aperture_sum_1,aperture_sum_err_1,aperture_sum_2,aperture_sum_err_2,aperture_sum_3,aperture_sum_err_3,aperture_sum_4,aperture_sum_err_4,aperture_sum_5,aperture_sum_err_5,aperture_sum_6,aperture_sum_err_6,aperture_sum_7,aperture_sum_err_7,timestamp,filter,skyflux_0,objflux_0,mag_0,mag_err_0,skyflux_1,objflux_1,mag_1,mag_err_1,skyflux_2,objflux_2,mag_2,mag_err_2,skyflux_3,objflux_3,mag_3,mag_err_3,skyflux_4,objflux_4,mag_4,mag_err_4,skyflux_5,objflux_5,mag_5,mag_err_5,skyflux_6,objflux_6,mag_6,mag_err_6,skyflux_7,objflux_7,mag_7,mag_err_7,timestamp2,refmag_0,dmag_0,refmag_1,dmag_1,refmag_2,dmag_2,refmag_3,dmag_3,refmag_4,dmag_4,refmag_5,dmag_5,refmag_6,dmag_6,refmag_7,dmag_7,times,julian,refflux_0,dflux_0,refflux_1,dflux_1,refflux_2,dflux_2,refflux_3,dflux_3,refflux_4,dflux_4,refflux_5,dflux_5,dflux
23733,2,3,1091.249857015716,840.6745112380288,83449.65880330972,332.6767191565289,140097.24234263197,447.8486956511879,167388.4725624624,516.2277771525437,197451.7707530189,590.4255385510244,234489.1279293169,672.4243741348549,279488.6225507084,760.5148806476949,331141.8113357367,851.8519803880647,390680.99095943535,946.3094884758324,2023-11-12T05:42:55.0000,,5430.563503714626,78019.0952995951,12.76949772505902,0.0046371459537368,21722.254014858503,118374.98832777346,12.316850127029412,0.0041143442833725,48875.071533431634,118513.40102903078,12.315581346415357,0.0047369976962847,86889.01605943401,110562.75469358492,12.39097787324869,0.0058074509354775,135764.08759286563,98725.04033645126,12.513931700375238,0.0074070519938968,195500.2861337265,83988.33641698191,12.68945255215034,0.0098473189014985,266097.6116820167,65044.19965372002,12.966978564462302,0.0142424541097268,347556.06423773605,43124.9267216993,13.41317907468877,0.0238634972149331,2023-11-12 05:42:55,11.889473692189938,0.8800240328690823,11.433416537527268,0.8834335895021432,11.400394755680283,0.9151865907350736,11.41770181139637,0.9732760618523209,11.459577765841903,1.054353934533335,11.523020122303588,1.1664324298467523,11.607730536592165,1.359248027870137,11.717612548253411,1.6955665264353588,2023-11-12 05:42:55,2460260.738136574,175473.08969641736,-97453.99439682227,267075.0909672601,-148700.10263948666,275322.7493475153,-156809.3483184845,270968.79213887587,-160406.03744529095,260716.72594457524,-161991.68560812398,245918.9246466626,-161930.5882296807,5182.697751472238
23753,2,3,1091.249857015716,840.6745112380288,78983.8023290181,324.1781585408564,138788.86897324648,446.0190432351525,167371.2917590693,516.2069751620538,198178.0516438476,591.1938488196091,235370.5601112652,673.2431423137106,279913.5419695657,760.864003600794,331952.8855390247,852.4468535350667,392425.59001002245,947.4610257766584,2023-11-12T05:43:05.0000,,5430.563503714626,73553.23882530347,12.833495497246377,0.0047930417890979,21722.254014858503,117066.61495838796,12.32891734828315,0.0041433307838502,48875.071533431634,118496.22022563768,12.31573875623024,0.0047374936046042,86889.01605943401,111289.0355844136,12.383869052769452,0.0057770588739055,135764.08759286563,99606.47251839952,12.50428109953079,0.007350445194522,195500.2861337265,84413.25583583917,12.683973371459736,0.0098022472385736,266097.6116820167,65855.27385700803,12.95352359977054,0.0140768673323303,347556.06423773605,44869.5257722864,13.370121301293654,0.0229635559502284,2023-11-12 05:43:05,11.955831382417328,0.8776641148290487,11.44889595071878,0.88002139756437,11.405048721714532,0.9106900345157084,11.42137360884611,0.9624954439233412,11.4636617517496,1.04061934778119,11.52624549700052,1.1577278744592157,11.615704979796991,1.3378186199735485,11.727086582931054,1.6430347183625995,2023-11-12 05:43:05,2460260.7382523147,165069.73232221912,-91516.49349691565,263294.3984863872,-146227.78352799924,274145.1148308879,-155648.8946052502,270053.96399084403,-158764.9284064304,259737.88468463023,-160131.41216623073,245189.4622814902,-160776.20644565104,6337.079535501893
23773,2,3,1091.249857015716,840.6745112380288,75157.62121942031,316.71556979788,136791.0171468956,443.2106410983307,166784.28658101326,515.4957662192445,198300.09363866376,591.322855573003,235507.34419206905,673.3701128087735,280120.3434929028,761.0338591609946,332029.4979065292,852.5030231073923,391730.128900686,947.0021490101014,2023-11-12T05:43:15.0000,,5430.563503714626,69727.05771570568,12.89149665101298,0.0049396632159571,21722.254014858503,115068.7631320371,12.347606387722925,0.0041887264542973,48875.071533431634,117909.21504758165,12.321130629587898,0.0047545193608251,86889.01605943401,111411.07757922976,12.382679063023556,0.0057719898183223,135764.08759286563,99743.2565992034,12.50279114062563,0.0073417494339701,195500.2861337265,84620.05735917631,12.681316711552068,0.0097804746021935,266097.6116820167,65931.88622451253,12.9522612487122,0.0140614365934006,347556.06423773605,44174.06466294994,13.387081593575072,0.0233137893220014,2023-11-12 05:43:15,12.0377863684322,0.8537102825807796,11.47268338462152,0.8749230031014044,11.4091374486776,0.911993180910299,11.421087939252832,0.9615911237707238,11.46113551419662,1.0416556264290104,11.525373373879257,1.1559433376728112,11.609700954670815,1.342560294041384,11.717199715055392,1.6698818785196805,2023-11-12 05:43:15,2460260.738368056,153068.36828481406,-83341.31056910838,257588.60441449663,-142519.84128245953,273114.66509375465,-155205.450046173,270125.02762087906,-158713.95004164928,260342.93363451588,-160599.67703531246,245386.4910840611,-160766.4337248848,6346.852256268146
23796,2,3,1091.249857015716,840.6745112380288,73129.74407810175,312.6881924670754,134564.98102519976,440.0603678523802,165264.55317876767,513.6498984597922,196952.3629042544,589.8966488247964,234422.4768832261,672.3624207564324,279042.4083498237,760.1480879674706,330661.24213270505,851.4993155272145,390576.7432013983,946.2406341934436,2023-11-12T05:43:25.0000,,5430.563503714626,67699.18057438712,12.92354146987413,0.0050229324258113,21722.254014858503,112842.72701034124,12.368816067563554,0.0042409968521551,48875.071533431634,116389.48164533604,12.33521566497554,0.0047993534869171,86889.01605943401,110063.34684482036,12.395893212863186,0.0058285762153084,135764.08759286563,98658.38929036049,12.514664947909877,0.0074113731009802,195500.2861337265,83542.12221609717,12.695236241427729,0.009895140603758,266097.6116820167,64563.63045068836,12.975030142416832,0.0143425253377456,347556.06423773605,43020.67896366224,13.415806849362031,0.0239195827326331,2023-11-12 05:43:25,12.036496803203114,0.8870446666710166,11.475256074589373,0.8935599929741809,11.410042914572989,0.9251727504025506,11.420755242474971,0.9751379703882144,11.459675723976035,1.0549892239338412,11.524125678215771,1.1711105632119576,11.610385907021808,1.3646442353950246,11.723450012927104,1.6923568364349268,2023-11-12 05:43:25,2460260.7384837964,153068.36828481406,-85369.18771042694,257588.60441449663,-144745.87740415538,273114.66509375465,-156725.18344841863,270125.02762087906,-160061.6807760587,260342.93363451588,-161684.5443441554,245386.4910840611,-161844.36886796393,5268.917113189003
23813,2,3,1091.249857015716,840.6745112380288,80478.34437158078,327.0468702382964,138678.8856210786,445.8648984957835,167493.70606108877,516.3551675250301,198373.2916548044,591.4002173151115,234997.49895110383,672.8967248300381,279756.73153184453,760.7351834559591,332064.8760615886,852.5289593380103,392384.0711073448,947.4336374686231,2023-11-12T05:43:35.0000,,5430.563503714626,75047.78086786615,12.811655362851882,0.0047391604024954,21722.254014858503,116956.6316062201,12.32993787011518,0.0041457937908702,48875.071533431634,118618.63452765714,12.314617699081548,0.004733963149378,86889.01605943401,111484.27559537036,12.381965959426148,0.0057689547059037,135764.08759286563,99233.4113582382,12.508355196493088,0.0073742822929962,195500.2861337265,84256.44539811803,12.68599216697931,0.0098188276054051,266097.6116820167,65967.26437957189,12.95167881365404,0.0140543230343077,347556.06423773605,44828.00686960877,13.371126425463975,0.022984159963749,2023-11-12 05:43:35,11.956594637872588,0.8550607249792943,11.449160707206447,0.880777162908732,11.403792353184002,0.9108253458975462,11.420556754202442,0.9614092052237062,11.463607221491872,1.0447479750012167,11.528989077174325,1.1570030898049843,11.61595974116735,1.3357190724866896,11.728293667800092,1.642832757663884,2023-11-12 05:43:35,2460260.738599537,164953.73167777897,-89905.95080991281,263230.2020441002,-146273.57043788012,274462.52770602365,-155843.89317836653,270257.21579062653,-158772.94019525617,259750.93014577831,-160517.51878754012,244570.66765093792,-160314.2222528199,6799.063728333043
23833,2,3,1091.249857015716,840.6745112380288,77560.72155776974,321.42281537505505,138597.06715400366,445.7501913653296,167530.1890518651,516.3993230726502,199130.48515336984,592.1998876326126,236818.556151584,674.5860373982549,281550.28331916896,762.2072926860055,333932.52216555306,853.89705595609,393534.717849256,948.1923876151544,2023-11-12T05:43:45.0000,,5430.563503714626,72130.15805405511,12.854707790420136,0.0048460632993264,21722.254014858503,116874.81313914516,12.33069767618526,0.0041476287327422,48875.071533431634,118655.11751843349,12.314283815506863,0.0047329122888801,86889.01605943401,112241.46909393584,12.374616643990263,0.0057377846441183,135764.08759286563,101054.4685587183,12.488611193806005,0.0072595732393994,195500.2861337265,86049.99718544245,12.663122848853742,0.0096327769658109,266097.6116820167,67834.91048353637,12.921366859419358,0.0136893089669164,347556.06423773605,45978.65361151996,13.343609375709944,0.0224269120675844,2023-11-12 05:43:45,11.9746723004745,0.8800354899456355,11.447544354348958,0.8831533218363017,11.39802917781492,0.916254637691944,11.412833504297692,0.9617831396925708,11.453885771353338,1.0347254224526663,11.518085884306313,1.1450369645474296,11.602404906040276,1.3189619533790822,11.713535613329178,1.630073762380766,2023-11-12 05:43:45,2460260.738715278,162229.96698806298,-90099.80893400787,263622.36889711017,-146747.55575796502,275923.27038618224,-157268.15286774875,272186.5107591798,-159945.04166524392,262087.1278090301,-161032.6592503118,247039.07145505847,-160989.07426961602,6124.211711536918
23853,2,3,1091.249857015716,840.6745112380288,78775.19142830113,323.7757169254288,138706.37272439184,445.9034276636541,167140.28433770145,515.9272062458049,197968.8201051833,590.9726117339679,235322.14125166053,673.1981918952857,280395.6258963256,761.2599013534345,332939.72465562413,853.1700811657057,392431.697844296,947.4650550010464,2023-11-12T05:43:55.0000,,5430.563503714626,73344.6279245865,12.836579225620191,0.0048007073199477,21722.254014858503,116984.11870953332,12.329682730783292,0.0041451778492109,48875.071533431634,118265.21280426982,12.31785745603136,0.0047441747534069,86889.01605943401,111079.80404574932,12.385912237634052,0.0057857746579746,135764.08759286563,99558.0536587949,12.504809005889522,0.0073535289891783,195500.2861337265,84895.33976259906,12.677790373063171,0.0097516559217138,266097.6116820167,66842.11297360744,12.93737457474906,0.0138808069043845,347556.06423773605,44875.633606559946,13.369973516235172,0.0229605281197192,2023-11-12 05:43:55,11.963621502891009,0.8729577227291827,11.44057786315715,0.8891048676261413,11.394733953741492,0.9231235022898688,11.411285439895536,0.974626797738516,11.45509634540187,1.0497126604876517,11.51914351465262,1.1586468584105507,11.606550370907255,1.3308242038418037,11.720701221482448,1.6492722947527234,2023-11-12 05:43:55,2460260.7388310186,163889.60134963706,-90544.97342505056,265319.3072831865,-148335.18857365323,276761.97333915764,-158496.76053488784,272574.87653567985,-161495.07248993055,261795.068778855,-162237.0151200601,246798.54451803,-161903.20475543092,5210.08122572201
23875,2,3,1091.249857015716,840.6745112380288,85856.79186812189,337.1686726687827,140181.62890375155,447.9664452165632,167014.32340814674,515.7745918812876,197214.1466084601,590.1739442714747,234046.66005827987,672.012985532046,278427.67464899074,759.6424800128034,330548.8050398298,851.4167821787532,389990.2077128632,945.8531425452549,2023-11-12T05:44:05.0000,,5430.563503714626,80426.22836440726,12.736505743291904,0.0045590964413491,21722.254014858503,118459.37488889304,12.31607640866156,0.0041124943435666,48875.071533431634,118139.2518747151,12.319014459176206,0.0047478281753953,86889.01605943401,110325.1305490261,12.393313874936728,0.0058174793104823,135764.08759286563,98282.57246541424,12.518808711856744,0.0074358464927571,195500.2861337265,82927.38851526423,12.703255027164843,0.0099618619590542,266097.6116820167,64451.19335781312,12.97692259244382,0.0143661537107466,347556.06423773605,42434.14347512717,13.430711398869732,0.0242402746533787,2023-11-12 05:44:05,11.85060039119344,0.8859053520984634,11.423617273343067,0.892459135318493,11.390536644068066,0.92847781510814,11.408471418832216,0.9848424561045128,11.44991382921781,1.0688948826389346,11.51361234901598,1.1896426781488625,11.599482059873456,1.3774405325703647,11.709453417082836,1.7212579817868967,2023-11-12 05:44:05,2460260.738946759,181869.4877280062,-101443.25936359895,269496.47602531564,-151037.1011364226,277833.9685450094,-159694.7166702943,273282.2549020043,-162957.12435297822,263047.6754616696,-164765.1029962554,248059.0410089876,-165131.65249372338,1981.6334874295571
23896,2,3,1091.249857015716,840.6745112380288,83850.36634461292,333.42867860793785,140633.29678717523,448.5961683588533,167749.51518991377,516.6647085202422,198302.23984282144,591.3251243979431,235295.1280911105,673.1731125527127,279550.22040201887,760.5655010368006,332081.742292654,852.5413247114906,391959.930665685,947.1538008369388,2023-11-12T05:44:15.0000,,5430.563503714626,78419.8028408983,12.763935634789147,0.0046238791077019,21722.254014858503,118911.04277231672,12.311944530980783,0.0041026327052261,48875.071533431634,118874.44365648214,12.31227875647145,0.0047266077824047,86889.01605943401,111413.22378338742,12.382658147786367,0.0057719007757376,135764.08759286563,99531.04049824488,12.505103639472726,0.0073552507462632,195500.2861337265,84049.93426829236,12.68865655466684,0.0098407570401818,266097.6116820167,65984.13061063731,12.951401252695984,0.0140509343995854,347556.06423773605,44403.86642794893,13.381448031063972,0.0231968484114222,2023-11-12 05:44:15,11.861233011845131,0.902702622944016,11.420699834223182,0.8912446967576013,11.390808618767355,0.9214701377040946,11.408897791005652,0.9737603567807156,11.450854414256694,1.0542492252160311,11.51335554793388,1.17530100673296,11.603066515942189,1.3483347367537952,11.715308438729302,1.6661395923346696,2023-11-12 05:44:15,2460260.7390625,181869.4877280062,-103449.68488710791,269496.47602531564,-150585.43325299892,277833.9685450094,-158959.52488852723,273282.2549020043,-161869.0311186169,263047.6754616696,-163516.63496342476,248059.0410089876,-164009.10674069525,3104.1792404576845
23914,2,3,1091.249857015716,840.6745112380288,88215.3465266618,341.5126757318406,141415.0060422427,449.6839522707232,168086.85584938142,517.0726205971583,198602.49956612496,591.6423965305929,236128.2695008808,673.9461877655338,280714.97429985093,761.5220422996327,332530.218662144,852.870038710279,392626.2804697143,947.5934025738908,2023-11-12T05:44:25.0000,,5430.563503714626,82784.78302294717,12.705123712884062,0.0044862717675472,21722.254014858503,119692.75202738418,12.304830368549888,0.0040857218988709,48875.071533431634,119211.7843159498,12.30920202905602,0.0047169537653181,86889.01605943401,111713.48350669096,12.37973601396236,0.005759475812859,135764.08759286563,100364.18190801516,12.49605312771659,0.0073025701526341,195500.2861337265,85214.68816612443,12.673713852293837,0.0097184562758286,266097.6116820167,66432.60698012728,12.94404676108082,0.0139614597297811,347556.06423773605,45070.21623197821,13.365275895807152,0.0228644970326976,2023-11-12 05:44:25,11.831375701220828,0.873748011663233,11.413491874052426,0.8913384944974627,11.387604632562567,0.9215973964934534,11.40515236549205,0.9745836484703094,11.447943120502178,1.0481100072144116,11.51297865861249,1.1607351936813473,11.598584239299887,1.3454625217809326,11.708104691718791,1.6571712040883604,2023-11-12 05:44:25,2460260.7391782408,185118.45607152663,-102333.67304857945,272021.5120744309,-152328.7600470467,278585.268264781,-159373.48394883118,274118.9463389077,-162405.46283221676,263525.56418977433,-163161.38228175917,248203.8630337084,-162989.17486758396,4124.111113568972
23937,2,3,1091.249857015716,840.6745112380288,83668.91313236051,333.08837599823886,141076.67542654637,449.213472604092,168424.71941769845,517.4808448872849,198736.69886869227,591.7841457699147,236102.4314071824,673.9222264063006,280435.53538698284,761.2926661203022,332812.43374156504,853.076827119865,391707.8377064047,946.9874366308584,2023-11-12T05:44:35.0000,,5430.563503714626,78238.34962864588,12.766450797990164,0.0046298728260169,21722.254014858503,119354.42141168786,12.3079037204631,0.0040930167955144,48875.071533431634,119549.6478842668,12.306129246740552,0.0047073364813229,86889.01605943401,111847.68280925826,12.378432522292918,0.0057539435986554,135764.08759286563,100338.3438143168,12.496332679295168,0.0073041909339575,195500.2861337265,84935.24925325633,12.677280085959197,0.0097474933161991,266097.6116820167,66714.82205954834,12.93944416994819,0.0139057711742794,347556.06423773605,44151.77346866863,13.38762961797437,0.0233251975272718,2023-11-12 05:44:35,11.886297928746435,0.8801528692437284,11.422134984453162,0.885768736009938,11.388737947240902,0.9173912994996504,11.406167224620372,0.9722652976725464,11.447852235031217,1.0484804442639517,11.511197410962112,1.1660826749970852,11.597989339855149,1.341454830093042,11.71123028585713,1.6763993321172403,2023-11-12 05:44:35,2460260.7392939813,185118.45607152663,-106880.10644288074,272021.5120744309,-152667.09066274302,278585.268264781,-159035.62038051418,274118.9463389077,-162271.26352964944,263525.56418977433,-163187.22037545755,248203.8630337084,-163268.61378045205,3844.6722007008793
23957,2,3,1091.249857015716,840.6745112380288,82245.86807307969,330.4074148487223,140481.20065503207,448.38421100678255,167735.40321253717,516.6476356783363,198350.1493584882,591.3757586700077,235552.739557056,673.4122452553715,280232.3142569365,761.1258088648992,332870.00017400505,853.1190014724949,392757.9010378018,947.6802118051354,2023-11-12T05:44:45.0000,,5430.563503714626,76815.30456936506,12.786380607869113,0.0046776884588606,21722.254014858503,118758.94664017356,12.31333415783458,0.004105946063561,48875.071533431634,118860.33167910553,12.312407655449356,0.0047270127540705,86889.01605943401,111461.1332990542,12.382191363745408,0.00576991385713,135764.08759286563,99788.6519641903,12.502297110447705,0.0073388687220468,195500.2861337265,84732.02812320998,12.679880995779754,0.0097687301422429,266097.6116820167,66772.38849198836,12.938507721227818,0.0138944694813883,347556.06423773605,45201.836800065765,13.362109792621713,0.0228000077717325,2023-11-12 05:44:45,11.94195243750748,0.844428170361633,11.43314662834019,0.8801875294943908,11.395458675056476,0.9169489803928794,11.412611251807093,0.9695801119383152,11.454782177949356,1.0475149324983484,11.519585002537893,1.1602959932418615,11.607888235716118,1.3306194855117006,11.72309561497962,1.6390141776420926,2023-11-12 05:44:45,2460260.7394097224,175987.09743304126,-99171.7928636762,269864.6542639115,-151105.70762373792,278294.62671714614,-159434.2950380406,273862.84164388134,-162401.70834482714,263547.62447234744,-163758.97250815714,248611.39794592973,-163879.36982271975,3233.9161584331887
23973,2,3,1091.249857015716,840.6745112380288,81267.59456429264,328.5516989256513,139836.81206825943,447.4851011912096,167749.59581145842,516.6648053959791,198233.7215578892,591.2526988991674,235663.9900693548,673.515490290596,280404.9906303468,761.2675895163696,332412.07946561056,852.7834606664825,392714.1250333119,947.65134126323,2023-11-12T05:44:55.0000,,5430.563503714626,75837.03106057801,12.80029669376513,0.0047114182554989,21722.254014858503,118114.55805340092,12.319241426740795,0.004120068309661,48875.071533431634,118874.5242780268,12.312278020117214,0.0047266054630343,86889.01605943401,111344.70549845518,12.383326072696832,0.0057747452577506,135764.08759286563,99899.90247648912,12.501087339343536,0.0073318199270855,195500.2861337265,84904.70449662031,12.677670613014469,0.0097506788170024,266097.6116820167,66314.46778359386,12.945979278794969,0.0139849122592858,347556.06423773605,45158.060795575846,13.363161790199342,0.02282141472569,2023-11-12 05:44:55,11.919063068819636,0.8812336249454944,11.430387000271985,0.8888544264688107,11.393864605869355,0.9184134142478584,11.41181214265972,0.971513930037112,11.452432473783428,1.048654865560108,11.517238901792046,1.1604317112224225,11.604140107248124,1.3418391715468443,11.716657047733886,1.6465047424654564,2023-11-12 05:44:55,2460260.739525463,170755.5280557529,-94918.49699517488,267821.3531101954,-149706.7950567945,276983.66511136864,-158109.14083334184,272442.6794852368,-161097.97398678164,262438.17589606834,-162538.2734195792,247231.8617547063,-162327.157258086,4786.12872306694
23996,2,3,1091.249857015716,840.6745112380288,82260.40531486817,330.4349125393512,140030.3155937065,447.7552840906934,167495.92119295982,516.3578478619007,197763.8652734378,590.7558150755842,234802.6830134889,672.7157506968165,279571.9190073594,760.5833303505971,330791.872635524,851.5951920354516,390656.0711679284,946.2930286124572,2023-11-12T05:45:05.0000,,5430.563503714626,76829.84181115354,12.786175152504644,0.0046771925975041,21722.254014858503,118308.061578848,12.317464153224702,0.0041158131149338,48875.071533431634,118620.8496595282,12.314597423798292,0.0047338993200738,86889.01605943401,110874.8492140038,12.387917394463578,0.0057943433830939,135764.08759286563,99038.59542062334,12.51048881876522,0.0073868008302796,195500.2861337265,84071.63287363292,12.688376293639749,0.009838447803191,266097.6116820167,64694.26095350727,12.972835610027332,0.014315176612097,347556.06423773605,43100.00693019235,13.41380665001905,0.0238768794233104,2023-11-12 05:45:05,11.936575935925266,0.849599216579378,11.436471510731952,0.8809926424927497,11.39852638112912,0.9160710426691718,11.417567491943355,0.9703499025202228,11.46148073222885,1.0490080865363698,11.523729044167734,1.164647249472015,11.609966869621823,1.3628687404055082,11.721279624695898,1.6925270253231517,2023-11-12 05:45:05,2460260.7396412035,170755.5280557529,-93925.68624459935,267821.3531101954,-149513.29153134744,276983.66511136864,-158362.81545184043,272442.6794852368,-161567.83027123302,262438.17589606834,-163399.580475445,247231.8617547063,-163160.2288810734,3953.057100079546
24013,2,3,1091.249857015716,840.6745112380288,82717.67495701212,331.298685376457,140170.989272562,447.9516015110641,167486.8012003954,516.3468096532528,197790.12491830683,590.7835969537055,234671.9472083744,672.5942778021489,280304.3923575587,761.1849939950988,332358.3427843184,852.7440763588738,391672.9373555576,946.9644026160112,2023-11-12T05:45:15.0000,,5430.563503714626,77287.11145329749,12.77973230955753,0.0046616740304055,21722.254014858503,118448.73525770348,12.316173930293791,0.0041127274646151,48875.071533431634,118611.72966696376,12.314680902266108,0.0047341621024713,86889.01605943401,110901.10885887282,12.387660278700992,0.0057932438034027,135764.08759286563,98907.85961550876,12.511922990622296,0.007395229054124,195500.2861337265,84804.1062238322,12.678957796623042,0.0097611863131344,266097.6116820167,66260.73110230168,12.946859441360637,0.0139956074678454,347556.06423773605,44116.87311782158,13.388488191837537,0.0233430820242992,2023-11-12 05:45:15,11.921651636795929,0.8580806727616022,11.4336501189552,0.8825238113385918,11.399580588467408,0.9151003137986996,11.420053712763773,0.9676065659372188,11.46208096605152,1.0498420245707756,11.52443269937682,1.154525097246221,11.610221442578696,1.3366379987819403,11.72010568073098,1.668382511106557,2023-11-12 05:45:15,2460260.7397569446,170348.90461036548,-93061.793157068,267017.63956165354,-148568.90430395008,275529.2846192613,-156917.55495229753,270382.45991263853,-159481.3510537657,260116.32741998948,-161208.46780448072,245599.1844045372,-160795.078180705,6318.207800447941
24037,2,3,1091.249857015716,840.6745112380288,73791.35118372967,314.0078256009868,136270.79727272392,442.476437169877,166347.4671930109,514.9658828512584,197524.78347058827,590.502821066024,234586.62727682333,672.5149904888859,278860.64161575737,759.9986226561923,330922.665708725,851.6911782699015,390974.2131437017,946.5031293605626,2023-11-12T05:46:30.0000,,5430.563503714626,68360.78768001504,12.912982354524493,0.0049953126921166,21722.254014858503,114548.5432578654,12.352526073674312,0.0042007790910007,48875.071533431634,117472.39565957928,12.325160436058573,0.004767293579537,86889.01605943401,110635.76741115426,12.39026111842594,0.0058043780319506,135764.08759286563,98822.5396839577,12.512859972945192,0.0074007413136275,195500.2861337265,83360.35548203086,12.697601105086328,0.0099147670059632,266097.6116820167,64825.0540267083,12.970642781518336,0.0142879041178571,347556.06423773605,43418.14890596568,13.405821740611504,0.0237071864903522,2023-11-12 05:46:30,12.04477294228753,0.868209412236963,11.464873510623816,0.8876525630504961,11.40607844645267,0.9190819896059031,11.420157581817383,0.9701035366085566,11.460979733635968,1.0518802393092237,11.52493875681422,1.172662348272107,11.613372491761352,1.3572702897569844,11.72680412149694,1.679017619114564,2023-11-12 05:46:30,2460260.740625,170348.90461036548,-101988.11693035044,267017.63956165354,-152469.09630378813,275529.2846192613,-158056.888959682,270382.45991263853,-159746.69250148427,260116.32741998948,-161293.78773603178,245599.1844045372,-162238.82892250633,4874.4570586466
24057,2,3,1091.249857015716,840.6745112380288,67848.85450104998,301.9483282770916,131998.599840561,436.4002178575847,164146.01834708906,512.2870769447428,195412.98639609048,588.2634061172347,233096.2266417997,671.1284611238334,277699.2107959591,759.0428957498757,330087.11500532785,851.0778017752394,390186.50610021246,945.9828435487002,2023-11-12T05:46:40.0000,,5430.563503714626,62418.29099733535,13.011720316050614,0.0052607785595308,21722.254014858503,110276.34582570248,12.393794083338642,0.0043035995921575,48875.071533431634,115270.94681365744,12.345700349032718,0.0048330668878604,86889.01605943401,108523.97033665646,12.411185815018474,0.0058948861912068,135764.08759286563,97332.13904893408,12.529359330292149,0.0074985735298104,195500.2861337265,82198.9246622326,12.712834659809038,0.010042213478095,266097.6116820167,63989.50332331116,12.984728151862097,0.0144640458413028,347556.06423773605,42630.44186247641,13.425700414720383,0.0241319652674003,2023-11-12 05:46:40,12.140164441289876,0.8715558747607375,11.508639689292686,0.8851543940459567,11.423667270168115,0.9220330788646028,11.431081976964505,0.9801038380539692,11.468086598233109,1.0612727320590398,11.533918320221826,1.1789163395872126,11.622303995411974,1.362424156450123,11.736032370197854,1.689668044522529,2023-11-12 05:46:40,2460260.7407407407,152086.55518687403,-89668.26418953868,259448.16042680776,-149171.8146011053,273885.23569799354,-158614.2888843361,270356.59448900056,-161832.6241523441,260380.2901098942,-163048.15106096014,245484.738250002,-163285.8135877694,3827.472393383534
24073,2,3,1091.249857015716,840.6745112380288,70558.29182973792,307.50542953990373,133743.44910890615,438.89202660041326,164837.0634099412,513.1294714643034,196325.967693132,589.2326031897031,233592.30559719203,671.5902837028792,278312.0493515776,759.5473422031337,330177.7312079534,851.1443436856313,389307.0945599197,945.4016473998684,2023-11-12T05:46:50.0000,,5430.563503714626,65127.728326023294,12.965585174696784,0.0051347124062213,21722.254014858503,112021.19509404764,12.376749495969175,0.0042607568909368,48875.071533431634,115961.99187650958,12.339210833466216,0.0048121655310274,86889.01605943401,109436.951633698,12.40209003182082,0.0058553390459341,135764.08759286563,97828.2180043264,12.523839643297684,0.0074656826877351,195500.2861337265,82811.76321785102,12.704769920787031,0.0099745217653794,266097.6116820167,64080.11952593672,12.983191717129836,0.0144447213988649,347556.06423773605,41751.03032218362,13.448332006575637,0.024625123826012,2023-11-12 05:46:50,12.100926964728352,0.8646582099684323,11.494832448650625,0.8819170473185505,11.422667460283042,0.916543373183174,11.43290409814538,0.9691859336754388,11.47290691612612,1.0509327271715634,11.537898998661408,1.1668709221256233,11.6238224773613,1.3593692397685366,11.737346954474726,1.7109850521009111,2023-11-12 05:46:50,2460260.7408564813,144420.62299716388,-79292.89467114059,252387.02273340657,-140365.82763935893,269732.33743182314,-153770.34555531357,267201.17324779474,-157764.22161409672,257535.57749942804,-159707.35949510164,242571.8500704257,-159760.08685257466,7353.1991285782715
